timestamp,lat,lon,alt,roll,pitch,yaw,heading,groundspeed,cmd_linear_x,cmd_angular_z,mission_phase
2026-08-17T21:32:29.546472,0.0000000,0.0000000,0.00,0.0000,0.0000,0.0000,0.0,0.00,0.000,0.000,IDLE
2026-08-17T21:32:30.544754,0.0000000,0.0000000,0.00,0.0000,0.0000,0.0000,0.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T21:32:31.544625,0.0000000,0.0000000,0.00,-0.0078,0.0611,0.0048,0.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T21:32:32.544579,37.8648883,32.4837606,0.21,0.0210,0.0677,1.8263,104.0,0.58,0.000,0.000,WAYPOINT
2026-08-17T21:32:33.544561,37.8648880,32.4837671,-0.05,0.0189,0.0740,1.8485,105.0,0.58,0.000,0.000,WAYPOINT
2026-08-17T21:32:34.544532,37.8648877,32.4837729,0.01,-0.0065,0.0649,1.8402,105.0,0.57,0.000,0.000,WAYPOINT
2026-08-17T21:32:35.544617,37.8648875,32.4837797,0.08,0.0004,0.0719,1.8024,103.0,0.58,0.000,0.000,WAYPOINT
2026-08-17T21:32:36.544630,37.8648877,32.4837865,0.01,0.0093,0.0777,1.7717,101.0,0.55,0.000,0.000,WAYPOINT
2026-08-17T21:32:37.544631,37.8648874,32.4837931,-0.06,-0.0025,0.0750,1.8028,103.0,0.55,0.000,0.000,WAYPOINT
2026-08-17T21:32:38.544633,37.8648874,32.4837991,-0.15,0.0019,0.0765,1.8188,104.0,0.52,0.000,0.000,WAYPOINT
2026-08-17T21:32:39.544518,37.8648874,32.4838062,-0.02,0.0065,0.0825,1.8256,104.0,0.52,0.000,0.000,WAYPOINT
2026-08-17T21:32:40.544281,37.8648870,32.4838114,-0.37,0.0039,0.0852,1.8360,105.0,0.48,0.000,-1.000,WAYPOINT
2026-08-17T21:32:41.544319,37.8648868,32.4838163,-0.31,0.0032,0.0787,1.8399,105.0,0.48,0.000,-1.000,WAYPOINT
2026-08-17T21:32:42.544617,37.8648863,32.4838220,-0.29,0.0006,0.0616,1.8333,105.0,0.54,0.000,0.000,WAYPOINT
2026-08-17T21:32:43.544531,37.8648860,32.4838282,-0.04,-0.0104,0.0757,1.8451,105.0,0.48,0.000,0.000,WAYPOINT
2026-08-17T21:32:44.544566,37.8648856,32.4838331,-0.08,-0.0035,0.0844,1.8551,106.0,0.47,0.000,0.000,WAYPOINT
2026-08-17T21:32:45.544726,37.8648853,32.4838387,-0.39,0.0067,0.0924,1.8461,105.0,0.47,0.000,0.000,WAYPOINT
2026-08-17T21:32:46.544564,37.8648846,32.4838441,-0.27,-0.0012,0.0882,1.8600,106.0,0.44,0.000,0.000,WAYPOINT
2026-08-17T21:32:47.544655,37.8648844,32.4838492,-0.21,-0.0003,0.0640,1.8540,106.0,0.44,0.000,0.000,WAYPOINT
2026-08-17T21:32:48.544589,37.8648841,32.4838541,-0.25,-0.0006,0.0592,1.8001,103.0,0.52,0.000,0.000,WAYPOINT
2026-08-17T21:32:49.544569,37.8648839,32.4838605,-0.01,0.0016,0.0856,1.7567,100.0,0.56,0.000,0.000,WAYPOINT
2026-08-17T21:32:50.544679,37.8648840,32.4838663,-0.11,0.0079,0.0681,1.7425,99.0,0.50,0.000,0.000,WAYPOINT
2026-08-17T21:32:51.544244,37.8648839,32.4838721,0.05,-0.0030,0.0718,1.7948,102.0,0.46,0.000,-1.000,WAYPOINT
2026-08-17T21:32:52.544354,37.8648835,32.4838780,0.34,0.0217,0.0915,1.8903,108.0,0.56,0.000,1.000,WAYPOINT
2026-08-17T21:32:53.544514,37.8648832,32.4838856,0.56,0.0391,0.1104,1.9401,111.0,0.60,0.000,0.000,WAYPOINT
2026-08-17T21:32:54.544570,37.8648829,32.4838922,0.15,0.0585,0.1141,1.9611,112.0,0.57,0.000,0.000,WAYPOINT
2026-08-17T21:32:55.544579,37.8648826,32.4838980,-0.37,0.0637,0.1123,1.9910,114.0,0.53,0.000,0.000,WAYPOINT
2026-08-17T21:32:56.544631,37.8648823,32.4839033,-0.49,0.0716,0.1151,2.0422,117.0,0.54,0.000,0.000,WAYPOINT
2026-08-17T21:32:57.544627,37.8648818,32.4839092,-0.40,0.0924,0.1202,2.0355,116.0,0.38,0.000,0.000,WAYPOINT
2026-08-17T21:32:58.544515,37.8648823,32.4839129,-0.30,0.0787,0.1643,1.6659,95.0,0.25,0.000,0.000,WAYPOINT
2026-08-17T21:32:59.544534,37.8648830,32.4839145,-0.45,0.0284,0.1759,1.1262,64.0,0.08,0.000,0.000,WAYPOINT
2026-08-17T21:33:00.544646,37.8648836,32.4839151,-0.35,-0.0235,0.1561,0.7973,45.0,0.04,0.000,-1.000,WAYPOINT
2026-08-17T21:33:01.544604,37.8648839,32.4839161,-0.39,-0.0321,0.1256,0.4175,23.0,0.07,0.000,0.000,WAYPOINT
2026-08-17T21:33:02.544587,37.8648843,32.4839187,-0.75,-0.0454,0.1003,0.0463,2.0,0.18,0.000,0.000,WAYPOINT
2026-08-17T21:33:03.546238,37.8648838,32.4839220,-0.61,-0.0608,0.0711,-0.3034,342.0,0.33,0.000,1.000,WAYPOINT
