timestamp,lat,lon,alt,roll,pitch,yaw,heading,groundspeed,cmd_linear_x,cmd_angular_z,mission_phase
2026-08-17T18:12:08.503605,37.8648862,32.4839434,0.55,-0.0074,-0.0188,-0.5443,328.0,0.00,0.000,0.000,IDLE
2026-08-17T18:12:09.503619,37.8648858,32.4839453,-0.13,-0.0073,-0.0188,-0.5442,328.0,0.05,0.000,0.000,IDLE
2026-08-17T18:12:10.503663,37.8648824,32.4839452,-0.09,-0.0073,-0.0196,-0.5441,328.0,0.09,0.000,0.000,IDLE
2026-08-17T18:12:11.503650,37.8648827,32.4839454,-0.05,-0.0063,-0.0216,-0.5444,328.0,0.01,0.000,0.000,IDLE
2026-08-17T18:12:12.503700,37.8648852,32.4839458,-0.05,-0.0057,-0.0231,-0.5446,328.0,0.12,0.000,0.000,IDLE
2026-08-17T18:12:13.503613,37.8648854,32.4839463,-0.07,-0.0071,-0.0208,-0.5449,328.0,0.06,0.000,0.000,IDLE
2026-08-17T18:12:14.503685,37.8648845,32.4839455,-0.06,-0.0087,-0.0205,-0.5455,328.0,0.00,0.000,0.000,IDLE
2026-08-17T18:12:15.503638,37.8648843,32.4839451,-0.05,-0.0088,-0.0208,-0.5464,328.0,0.02,0.000,0.000,IDLE
2026-08-17T18:12:16.503651,37.8648842,32.4839450,-0.03,-0.0089,-0.0204,-0.5458,328.0,0.04,0.000,0.000,IDLE
2026-08-17T18:12:17.503626,37.8648847,32.4839436,-0.05,-0.0084,-0.0213,-0.5462,328.0,0.07,0.000,0.000,IDLE
2026-08-17T18:12:18.503676,37.8648844,32.4839437,-0.05,-0.0085,-0.0200,-0.5465,328.0,0.02,0.000,0.000,IDLE
2026-08-17T18:12:19.503704,37.8648840,32.4839443,-0.06,-0.0087,-0.0194,-0.5472,328.0,0.04,0.000,0.000,IDLE
2026-08-17T18:12:20.503676,37.8648847,32.4839434,-0.04,-0.0089,-0.0206,-0.5477,328.0,0.04,0.000,0.000,IDLE
2026-08-17T18:12:21.503616,37.8648844,32.4839419,-0.06,-0.0091,-0.0201,-0.5478,328.0,0.04,0.000,0.000,IDLE
2026-08-17T18:12:22.503868,37.8648841,32.4839438,-0.04,-0.0074,-0.0189,-0.5479,328.0,0.05,0.000,0.000,IDLE
2026-08-17T18:12:23.503647,37.8648845,32.4839459,-0.02,-0.0069,-0.0190,-0.5478,328.0,0.09,0.000,0.000,IDLE
2026-08-17T18:12:24.504119,37.8648853,32.4839467,0.00,-0.0070,-0.0203,-0.5472,328.0,0.11,0.000,0.000,IDLE
2026-08-17T18:12:25.503924,37.8648856,32.4839460,0.00,-0.0092,-0.0200,-0.5476,328.0,0.01,0.000,0.000,IDLE
2026-08-17T18:12:26.503696,37.8648849,32.4839444,0.00,-0.0100,-0.0201,-0.5476,328.0,0.04,0.000,0.000,IDLE
2026-08-17T18:12:27.503920,37.8648842,32.4839416,0.00,-0.0114,-0.0210,-0.5482,328.0,0.13,0.000,-1.000,WAYPOINT
2026-08-17T18:12:28.503677,37.8648848,32.4839416,0.00,-0.0094,-0.0208,-0.5489,328.0,0.05,0.000,-1.000,WAYPOINT
2026-08-17T18:12:29.503583,37.8648855,32.4839429,0.03,-0.0079,-0.0211,-0.5494,328.0,0.06,0.000,-1.000,WAYPOINT
2026-08-17T18:12:30.503596,37.8648860,32.4839449,0.04,-0.0075,-0.0198,-0.5491,328.0,0.06,0.000,-1.000,WAYPOINT
2026-08-17T18:12:31.503456,37.8648863,32.4839448,0.04,-0.0078,-0.0208,-0.5492,328.0,0.05,0.000,-1.000,WAYPOINT
2026-08-17T18:12:32.503780,37.8648862,32.4839446,0.03,-0.0077,-0.0204,-0.5495,328.0,0.05,0.000,-1.000,WAYPOINT
2026-08-17T18:12:33.504034,37.8648855,32.4839462,0.02,-0.0080,-0.0188,-0.5495,328.0,0.06,0.000,-1.000,WAYPOINT
2026-08-17T18:12:34.503368,37.8648847,32.4839451,0.01,-0.0087,-0.0200,-0.5494,328.0,0.02,0.000,-1.000,WAYPOINT
2026-08-17T18:12:35.503557,37.8648829,32.4839450,0.00,-0.0094,-0.0181,-0.5495,328.0,0.13,0.000,1.000,WAYPOINT
2026-08-17T18:12:36.503934,37.8648827,32.4839458,-0.01,-0.0082,-0.0198,-0.5482,328.0,0.04,0.000,0.000,WAYPOINT
2026-08-17T18:12:37.503837,37.8648855,32.4839450,-0.01,-0.0083,-0.0217,-0.5485,328.0,0.07,0.000,1.000,WAYPOINT
2026-08-17T18:12:38.503880,37.8648864,32.4839441,-0.02,-0.0092,-0.0214,-0.5488,328.0,0.07,0.000,0.000,WAYPOINT
2026-08-17T18:12:39.503726,37.8648868,32.4839437,-0.01,-0.0085,-0.0214,-0.5484,328.0,0.09,0.000,0.000,WAYPOINT
2026-08-17T18:12:40.503723,37.8648863,32.4839441,-0.02,-0.0090,-0.0191,-0.5488,328.0,0.02,0.000,0.000,WAYPOINT
2026-08-17T18:12:41.503723,37.8648845,32.4839469,0.00,-0.0084,-0.0174,-0.5496,328.0,0.11,0.000,0.000,WAYPOINT
2026-08-17T18:12:42.503561,37.8648844,32.4839454,0.00,-0.0095,-0.0194,-0.5493,328.0,0.02,0.000,1.000,WAYPOINT
2026-08-17T18:12:43.503691,37.8648853,32.4839457,-0.02,-0.0091,-0.0194,-0.5486,328.0,0.03,0.000,0.000,WAYPOINT
2026-08-17T18:12:44.503488,37.8648851,32.4839453,-0.03,-0.0093,-0.0202,-0.5491,328.0,0.03,0.000,1.000,WAYPOINT
2026-08-17T18:12:45.503737,37.8648853,32.4839437,-0.03,-0.0097,-0.0204,-0.5494,328.0,0.05,0.000,1.000,WAYPOINT
2026-08-17T18:12:46.503485,37.8648842,32.4839445,-0.04,-0.0091,-0.0195,-0.5497,328.0,0.04,0.000,1.000,WAYPOINT
