timestamp,lat,lon,alt,roll,pitch,yaw,heading,groundspeed,heading_setpoint,speed_setpoint,cmd_linear_x,cmd_angular_z,mission_phase
2026-08-22T09:31:39.097813,40.7231710,29.8256972,-0.22,-0.0787,0.0234,-0.6314,323.0,0.15,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:40.097924,40.7231714,29.8256961,-0.25,-0.0796,0.0234,-0.6315,323.0,0.11,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:41.097913,40.7231733,29.8256955,-0.25,-0.0793,0.0228,-0.6316,323.0,0.15,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:42.098001,40.7231746,29.8256941,-0.20,-0.0800,0.0224,-0.6317,323.0,0.17,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:43.097962,40.7231749,29.8256933,-0.17,-0.0804,0.0233,-0.6318,323.0,0.13,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:44.097838,40.7231760,29.8256936,-0.16,-0.0800,0.0234,-0.6319,323.0,0.17,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:45.097828,40.7231797,29.8256928,-0.18,-0.0800,0.0227,-0.6318,323.0,0.21,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:46.097821,40.7231815,29.8256902,-0.20,-0.0805,0.0224,-0.6320,323.0,0.23,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:47.097914,40.7231823,29.8256903,-0.21,-0.0803,0.0235,-0.6320,323.0,0.18,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:48.097868,40.7231809,29.8256891,-0.21,-0.0813,0.0251,-0.6321,323.0,0.10,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:49.097802,40.7231792,29.8256916,-0.22,-0.0802,0.0269,-0.6320,323.0,0.02,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:50.098067,40.7231806,29.8256936,-0.28,-0.0791,0.0264,-0.6317,323.0,0.08,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:51.097929,40.7231841,29.8256964,-0.33,-0.0777,0.0262,-0.6317,323.0,0.19,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:52.097962,40.7231851,29.8256989,-0.35,-0.0782,0.0265,-0.6315,323.0,0.17,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:53.097868,40.7231836,29.8256964,-0.37,-0.0806,0.0269,-0.6315,323.0,0.06,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:54.097847,40.7231820,29.8256960,-0.37,-0.0810,0.0273,-0.6316,323.0,0.06,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:55.097925,40.7231823,29.8256964,-0.37,-0.0807,0.0272,-0.6314,323.0,0.09,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:56.097983,40.7231792,29.8256988,-0.40,-0.0808,0.0292,-0.6311,323.0,0.24,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:57.097905,40.7231782,29.8257004,-0.41,-0.0809,0.0283,-0.6309,323.0,0.20,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:58.097878,40.7231785,29.8256987,-0.39,-0.0812,0.0268,-0.6311,323.0,0.14,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:31:59.098001,40.7231767,29.8256981,-0.35,-0.0819,0.0278,-0.6315,323.0,0.25,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:32:00.097793,40.7231722,29.8256992,-0.40,-0.0821,0.0291,-0.6314,323.0,0.33,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:32:01.100260,40.7231715,29.8256995,-0.46,-0.0815,0.0278,-0.6313,323.0,0.28,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:32:02.098179,40.7231699,29.8256990,-0.49,-0.0818,0.0270,-0.6312,323.0,0.25,0.0,0.00,0.000,0.000,IDLE
