timestamp,lat,lon,alt,roll,pitch,yaw,heading,groundspeed,cmd_linear_x,cmd_angular_z,mission_phase
2026-08-17T17:28:24.357237,37.8648851,32.4839440,0.13,-0.0135,-0.0241,-0.5820,326.0,0.00,0.000,0.000,IDLE
2026-08-17T17:28:25.357372,37.8648880,32.4839410,1.17,-0.0134,-0.0241,-0.5819,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:26.357364,37.8648880,32.4839410,1.07,-0.0135,-0.0242,-0.5827,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:27.357267,37.8648880,32.4839410,0.90,-0.0134,-0.0243,-0.5783,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:28.357362,37.8648880,32.4839410,1.11,-0.0135,-0.0244,-0.5764,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:29.358203,37.8648880,32.4839410,1.06,-0.0136,-0.0243,-0.5787,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:30.357686,37.8648880,32.4839410,1.02,-0.0137,-0.0242,-0.5809,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:31.357245,37.8648880,32.4839410,1.08,-0.0138,-0.0242,-0.5821,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:32.357663,37.8648880,32.4839410,0.88,-0.0137,-0.0243,-0.5838,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:33.357361,37.8648880,32.4839410,1.16,-0.0137,-0.0243,-0.5804,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:34.357633,37.8648880,32.4839410,1.05,-0.0136,-0.0243,-0.5803,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:35.357327,37.8648880,32.4839410,1.21,-0.0136,-0.0243,-0.5801,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:36.357405,37.8648880,32.4839410,0.96,-0.0136,-0.0243,-0.5792,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:37.357292,37.8648880,32.4839410,1.23,-0.0136,-0.0243,-0.5789,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:38.357298,37.8648880,32.4839410,0.86,-0.0136,-0.0243,-0.5793,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:39.357357,37.8648880,32.4839410,0.93,-0.0135,-0.0242,-0.5788,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:40.357254,37.8648880,32.4839410,1.11,-0.0134,-0.0242,-0.5783,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:41.357332,37.8648880,32.4839410,1.06,-0.0133,-0.0241,-0.5744,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:42.357389,37.8648880,32.4839410,1.11,-0.0133,-0.0240,-0.5731,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:43.357290,37.8648880,32.4839410,1.20,-0.0132,-0.0240,-0.5767,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:44.357392,37.8648880,32.4839410,1.12,-0.0132,-0.0238,-0.5777,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:45.357495,37.8648880,32.4839410,1.15,-0.0133,-0.0240,-0.5783,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:46.357323,37.8648880,32.4839410,0.90,-0.0134,-0.0240,-0.5766,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:47.357305,37.8648880,32.4839410,0.95,-0.0135,-0.0238,-0.5769,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:48.357473,37.8648880,32.4839410,0.92,-0.0135,-0.0237,-0.5787,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:49.357240,37.8648880,32.4839410,1.13,-0.0135,-0.0237,-0.5773,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:50.357409,37.8648880,32.4839410,0.84,-0.0135,-0.0235,-0.5783,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:51.357494,37.8648880,32.4839410,1.10,-0.0134,-0.0235,-0.5772,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:52.358246,37.8648880,32.4839410,1.08,-0.0135,-0.0236,-0.5760,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:53.357319,37.8648880,32.4839410,0.89,-0.0135,-0.0237,-0.5747,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:54.357393,37.8648880,32.4839410,1.11,-0.0136,-0.0236,-0.5759,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:55.357388,37.8648880,32.4839410,1.15,-0.0135,-0.0236,-0.5768,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:56.357304,37.8648880,32.4839410,1.28,-0.0135,-0.0237,-0.5760,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:57.357275,37.8648880,32.4839410,1.20,-0.0134,-0.0236,-0.5771,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:58.357329,37.8648880,32.4839410,1.14,-0.0135,-0.0237,-0.5757,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:28:59.357419,37.8648880,32.4839410,1.11,-0.0134,-0.0236,-0.5754,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:00.357281,37.8648880,32.4839410,1.11,-0.0133,-0.0237,-0.5737,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:01.357307,37.8648880,32.4839410,1.02,-0.0133,-0.0237,-0.5756,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:02.357478,37.8648880,32.4839410,0.95,-0.0133,-0.0237,-0.5767,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:03.357854,37.8648880,32.4839410,1.09,-0.0133,-0.0237,-0.5764,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:04.357344,37.8648880,32.4839410,0.99,-0.0134,-0.0235,-0.5776,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:05.357445,37.8648880,32.4839410,1.00,-0.0133,-0.0235,-0.5779,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:06.357341,37.8648880,32.4839410,1.06,-0.0133,-0.0235,-0.5793,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:07.357313,37.8648880,32.4839410,1.02,-0.0134,-0.0234,-0.5770,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:08.357409,37.8648880,32.4839410,0.92,-0.0135,-0.0234,-0.5777,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:09.357376,37.8648880,32.4839410,1.16,-0.0135,-0.0233,-0.5784,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:10.357930,37.8648880,32.4839410,0.91,-0.0135,-0.0233,-0.5787,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:11.357548,37.8648880,32.4839410,1.12,-0.0135,-0.0233,-0.5799,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:12.357299,37.8648880,32.4839410,1.10,-0.0136,-0.0234,-0.5809,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:13.357253,37.8648880,32.4839410,1.17,-0.0134,-0.0234,-0.5803,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:14.357235,37.8648880,32.4839410,1.10,-0.0135,-0.0235,-0.5808,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:15.357413,37.8648880,32.4839410,0.95,-0.0135,-0.0235,-0.5817,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:16.358926,37.8648880,32.4839410,0.96,-0.0135,-0.0235,-0.5830,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:17.357601,37.8648880,32.4839410,0.99,-0.0136,-0.0237,-0.5813,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:18.357390,37.8648880,32.4839410,0.97,-0.0135,-0.0234,-0.5805,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:19.357394,37.8648880,32.4839410,0.95,-0.0137,-0.0236,-0.5783,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:20.357520,37.8648880,32.4839410,1.03,-0.0137,-0.0236,-0.5779,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:21.357371,37.8648880,32.4839410,0.80,-0.0136,-0.0235,-0.5775,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:22.357276,37.8648880,32.4839410,0.90,-0.0135,-0.0235,-0.5765,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:23.357502,37.8648880,32.4839410,1.01,-0.0135,-0.0236,-0.5741,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:24.357304,37.8648880,32.4839410,1.10,-0.0133,-0.0237,-0.5754,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:25.358553,37.8648880,32.4839410,0.95,-0.0133,-0.0238,-0.5743,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:26.357246,37.8648880,32.4839410,0.95,-0.0134,-0.0239,-0.5755,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:27.357416,37.8648880,32.4839410,0.90,-0.0134,-0.0240,-0.5747,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:28.362856,37.8648880,32.4839410,1.01,-0.0134,-0.0241,-0.5722,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:29.357280,37.8648880,32.4839410,0.88,-0.0134,-0.0240,-0.5708,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:30.357403,37.8648880,32.4839410,0.96,-0.0133,-0.0239,-0.5735,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:31.357242,37.8648880,32.4839410,0.85,-0.0133,-0.0238,-0.5747,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:32.357476,37.8648880,32.4839410,0.92,-0.0132,-0.0238,-0.5758,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:33.357740,37.8648880,32.4839410,0.86,-0.0132,-0.0238,-0.5753,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:34.357471,37.8648880,32.4839410,0.99,-0.0133,-0.0238,-0.5746,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:35.357285,37.8648880,32.4839410,0.68,-0.0132,-0.0238,-0.5729,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:36.357299,37.8648880,32.4839410,0.97,-0.0131,-0.0238,-0.5715,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:37.357382,37.8648880,32.4839410,0.93,-0.0131,-0.0237,-0.5716,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:38.357267,37.8648880,32.4839410,0.80,-0.0131,-0.0237,-0.5739,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:39.357387,37.8648880,32.4839410,0.79,-0.0131,-0.0236,-0.5756,327.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:40.357275,37.8648880,32.4839410,0.78,-0.0131,-0.0236,-0.5788,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:41.357315,37.8648880,32.4839410,0.70,-0.0131,-0.0237,-0.5808,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:42.357543,37.8648880,32.4839410,0.82,-0.0132,-0.0238,-0.5809,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:43.357325,37.8648880,32.4839410,0.87,-0.0132,-0.0237,-0.5795,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:44.357366,37.8648880,32.4839410,0.98,-0.0132,-0.0237,-0.5801,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:45.357329,37.8648880,32.4839410,0.99,-0.0131,-0.0237,-0.5800,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:46.357749,37.8648880,32.4839410,1.09,-0.0133,-0.0237,-0.5819,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:47.357268,37.8648880,32.4839410,0.97,-0.0134,-0.0237,-0.5826,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:48.357332,37.8648880,32.4839410,0.91,-0.0134,-0.0237,-0.5824,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:49.357432,37.8648880,32.4839410,0.98,-0.0135,-0.0237,-0.5820,326.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T17:29:50.357309,37.8648880,32.4839410,0.97,-0.0135,-0.0237,-0.5819,326.0,0.00,0.000,0.000,WAYPOINT
