timestamp,lat,lon,alt,roll,pitch,yaw,heading,groundspeed,heading_setpoint,speed_setpoint,cmd_linear_x,cmd_angular_z,mission_phase
2026-08-22T09:34:54.838965,40.7232710,29.8255324,-0.41,-0.0774,0.0288,-0.6225,324.0,0.24,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:34:55.838700,40.7232741,29.8255226,-0.43,-0.0786,0.0288,-0.6224,324.0,0.26,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:34:56.838748,40.7232755,29.8255149,-0.42,-0.0793,0.0304,-0.6224,324.0,0.22,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:34:57.838903,40.7232787,29.8255100,-0.39,-0.0781,0.0312,-0.6221,324.0,0.15,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:34:58.838969,40.7232820,29.8255049,-0.37,-0.0776,0.0319,-0.6220,324.0,0.10,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:34:59.838772,40.7232871,29.8254995,-0.37,-0.0764,0.0318,-0.6221,324.0,0.13,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:35:00.838780,40.7232915,29.8254944,-0.35,-0.0756,0.0317,-0.6220,324.0,0.15,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:35:01.838942,40.7232921,29.8254901,-0.35,-0.0760,0.0333,-0.6219,324.0,0.05,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:35:02.838774,40.7232934,29.8254866,-0.33,-0.0759,0.0342,-0.6214,324.0,0.07,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:35:03.838743,40.7232951,29.8254791,-0.35,-0.0773,0.0334,-0.6212,324.0,0.03,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:35:04.838835,40.7232959,29.8254743,-0.36,-0.0778,0.0335,-0.6212,324.0,0.07,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:35:05.838908,40.7232957,29.8254707,-0.38,-0.0785,0.0342,-0.6207,324.0,0.12,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:35:06.838892,40.7232954,29.8254683,-0.37,-0.0788,0.0344,-0.6205,324.0,0.16,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:35:07.838758,40.7232955,29.8254671,-0.40,-0.0785,0.0341,-0.6202,324.0,0.15,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:35:08.838884,40.7232960,29.8254671,-0.41,-0.0778,0.0337,-0.6198,324.0,0.15,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:35:09.838824,40.7232969,29.8254676,-0.41,-0.0768,0.0322,-0.6193,324.0,0.14,0.0,0.00,0.000,0.000,IDLE
2026-08-22T09:35:10.838902,40.7232959,29.8254681,-0.45,-0.0769,0.0321,-0.6188,324.0,0.17,0.0,0.00,0.000,0.000,IDLE
