timestamp,lat,lon,alt,roll,pitch,yaw,heading,groundspeed,cmd_linear_x,cmd_angular_z,mission_phase
2026-08-17T01:10:34.475717,0.0000000,0.0000000,0.00,0.0000,0.0000,0.0000,0.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:35.475766,0.0000000,0.0000000,-4.66,-0.0150,-0.0003,-0.5982,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:36.475934,0.0000000,0.0000000,-4.59,-0.0149,-0.0001,-0.5989,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:37.475704,0.0000000,0.0000000,-4.74,-0.0150,-0.0002,-0.5976,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:38.475707,0.0000000,0.0000000,-4.60,-0.0150,-0.0003,-0.5967,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:39.475693,0.0000000,0.0000000,-4.53,-0.0151,-0.0004,-0.5956,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:40.475689,0.0000000,0.0000000,-4.65,-0.0152,-0.0005,-0.5946,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:41.475816,0.0000000,0.0000000,-4.61,-0.0153,-0.0005,-0.5944,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:42.475697,0.0000000,0.0000000,-4.58,-0.0153,-0.0006,-0.5948,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:43.475761,0.0000000,0.0000000,-4.66,-0.0152,-0.0007,-0.5972,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:44.475710,0.0000000,0.0000000,-4.59,-0.0155,-0.0009,-0.5993,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:45.475661,0.0000000,0.0000000,-4.62,-0.0155,-0.0010,-0.6001,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:46.475712,0.0000000,0.0000000,-4.50,-0.0155,-0.0010,-0.6025,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:47.475836,0.0000000,0.0000000,-4.46,-0.0155,-0.0009,-0.6042,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:48.475750,0.0000000,0.0000000,-4.62,-0.0155,-0.0009,-0.6025,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:49.475700,0.0000000,0.0000000,-4.66,-0.0155,-0.0008,-0.6011,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:50.475717,0.0000000,0.0000000,-4.57,-0.0155,-0.0007,-0.6048,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:51.475901,0.0000000,0.0000000,-4.54,-0.0155,-0.0008,-0.6053,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:52.475904,0.0000000,0.0000000,-4.46,-0.0153,-0.0007,-0.6024,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:53.475751,0.0000000,0.0000000,-4.58,-0.0153,-0.0007,-0.6015,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:54.475988,0.0000000,0.0000000,-4.51,-0.0152,-0.0006,-0.6020,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:55.475719,0.0000000,0.0000000,-4.53,-0.0152,-0.0006,-0.6055,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:56.475724,0.0000000,0.0000000,-4.55,-0.0152,-0.0007,-0.6048,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:57.475655,0.0000000,0.0000000,-4.77,-0.0153,-0.0009,-0.6044,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:58.476154,0.0000000,0.0000000,-4.62,-0.0153,-0.0008,-0.6042,325.0,0.00,0.000,0.000,IDLE
2026-08-17T01:10:59.475713,0.0000000,0.0000000,-4.50,-0.0154,-0.0008,-0.6037,325.0,0.00,0.000,0.000,IDLE
