timestamp,lat,lon,alt,roll,pitch,yaw,heading,groundspeed,cmd_linear_x,cmd_angular_z,mission_phase
2026-08-17T16:45:38.749598,0.0000000,0.0000000,0.00,-0.0094,-0.0249,-0.8069,313.0,0.00,0.000,0.000,IDLE
2026-08-17T16:45:39.749530,0.0000000,0.0000000,0.10,-0.0095,-0.0249,-0.8058,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:40.749502,0.0000000,0.0000000,0.29,-0.0095,-0.0251,-0.8049,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:41.749381,0.0000000,0.0000000,0.15,-0.0096,-0.0253,-0.8041,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:42.749453,0.0000000,0.0000000,0.08,-0.0096,-0.0254,-0.8061,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:43.749327,0.0000000,0.0000000,0.22,-0.0095,-0.0253,-0.8055,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:44.749503,0.0000000,0.0000000,-0.14,-0.0095,-0.0252,-0.8069,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:45.749746,0.0000000,0.0000000,0.00,-0.0095,-0.0251,-0.8054,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:46.749343,0.0000000,0.0000000,0.18,-0.0094,-0.0249,-0.8075,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:47.749410,0.0000000,0.0000000,-0.04,-0.0095,-0.0249,-0.8081,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:48.749341,0.0000000,0.0000000,0.12,-0.0094,-0.0249,-0.8075,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:49.749475,0.0000000,0.0000000,-0.12,-0.0093,-0.0248,-0.8078,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:50.749444,0.0000000,0.0000000,0.12,-0.0092,-0.0248,-0.8080,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:51.749278,0.0000000,0.0000000,0.02,-0.0092,-0.0248,-0.8068,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:52.749621,0.0000000,0.0000000,0.03,-0.0092,-0.0249,-0.8065,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:53.749390,0.0000000,0.0000000,0.15,-0.0091,-0.0251,-0.8058,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:54.749462,0.0000000,0.0000000,0.19,-0.0090,-0.0251,-0.8047,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:55.749486,0.0000000,0.0000000,0.01,-0.0090,-0.0250,-0.8045,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:56.749821,0.0000000,0.0000000,0.02,-0.0090,-0.0250,-0.8061,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:57.749491,0.0000000,0.0000000,0.18,-0.0090,-0.0250,-0.8051,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:58.749295,0.0000000,0.0000000,-0.13,-0.0091,-0.0248,-0.8068,313.0,0.00,0.000,-1.000,WAYPOINT
2026-08-17T16:45:59.749567,0.0000000,0.0000000,0.29,-0.0091,-0.0247,-0.8071,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:00.749291,0.0000000,0.0000000,-0.02,-0.0092,-0.0248,-0.8057,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:01.750668,0.0000000,0.0000000,0.15,-0.0092,-0.0249,-0.8063,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:02.749375,0.0000000,0.0000000,0.06,-0.0091,-0.0249,-0.8054,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:03.749544,0.0000000,0.0000000,0.07,-0.0092,-0.0250,-0.8052,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:04.749535,0.0000000,0.0000000,0.00,-0.0092,-0.0250,-0.8042,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:05.749257,0.0000000,0.0000000,0.11,-0.0092,-0.0250,-0.8031,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:06.749609,0.0000000,0.0000000,-0.02,-0.0093,-0.0251,-0.8054,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:07.749453,0.0000000,0.0000000,0.15,-0.0092,-0.0251,-0.8052,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:08.749370,0.0000000,0.0000000,0.12,-0.0092,-0.0252,-0.8037,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:09.749443,0.0000000,0.0000000,0.31,-0.0093,-0.0251,-0.8077,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:10.749319,0.0000000,0.0000000,0.14,-0.0093,-0.0251,-0.8071,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:11.751783,0.0000000,0.0000000,0.29,-0.0093,-0.0252,-0.8078,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:12.749479,0.0000000,0.0000000,0.27,-0.0093,-0.0253,-0.8073,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:13.749562,0.0000000,0.0000000,0.04,-0.0093,-0.0252,-0.8074,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:14.749390,0.0000000,0.0000000,0.29,-0.0094,-0.0250,-0.8061,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:15.749969,0.0000000,0.0000000,0.10,-0.0094,-0.0249,-0.8062,313.0,0.00,0.000,0.000,WAYPOINT
2026-08-17T16:46:16.749357,0.0000000,0.0000000,0.06,-0.0095,-0.0248,-0.8072,313.0,0.00,0.000,0.000,WAYPOINT
